x,y
-0.47504106273451896,-0.2224306351218388
-0.8436181328348895,0.11543167913683439
-1.21219520293526,0.4532939933955076
-1.5807722730356308,0.7911563076541808
-1.9493493431360014,1.129018621912854
-2.317926413236372,1.4668809361715271
-2.6865034833367427,1.8047432504302003
-3.0550805534371133,2.1426055646888735
-3.423657623537484,2.4804678789475467
-3.7922346936378544,2.81833019320622
-4.160811763738225,3.156192507464893
-4.5293888338385955,3.4940548217235663
-4.8979659039389665,3.8319171359822395
-5.266542974039337,4.169779450240913
-5.635120044139708,4.507641764499586
-6.003697114240078,4.845504078758259
-6.372274184340449,5.183366393016932
-6.74085125444082,5.521228707275606
-7.10942832454119,5.859091021534279
-7.480066556274698,6.194573859592856
-7.867045205876359,6.511192754721487
-8.25402385547802,6.827811649850118
-8.64100250507968,7.14443054497875
-9.02798115468134,7.461049440107381
-9.414959804283,7.7776683352360125
-9.801938453884661,8.094287230364644
-10.188917103486322,8.410906125493275
-10.575895753087982,8.727525020621908
-10.962874402689643,9.044143915750539
-11.349853052291301,9.36076281087917
-11.736831701892964,9.6773817060078
-12.123810351494622,9.994000601136433
-12.510789001096285,10.310619496265064
-12.897767650697944,10.627238391393696
-13.284746300299606,10.943857286522327
-13.671724949901265,11.260476181650958
-14.058703599502927,11.577095076779589
-14.445682249104586,11.89371397190822
-14.832660898706248,12.210332867036852
-15.219639548307907,12.526951762165483
-15.606618197909567,12.843570657294116
-15.993596847511228,13.160189552422747
-16.380575497112886,13.476808447551377
-16.76755414671455,13.793427342680008
-17.15453279631621,14.11004623780864
-17.54151144591787,14.426665132937272
-17.92849009551953,14.743284028065903
-18.31546874512119,15.059902923194535
-18.702447394722853,15.376521818323166
-19.08942604432451,15.693140713451797
-19.47640469392617,16.00975960858043
-19.863383343527836,16.326378503709062
-20.250361993129495,16.642997398837693
-20.637340642731154,16.959616293966324
-21.024319292332816,17.276235189094955
-21.411297941934478,17.59285408422359
-21.798276591536137,17.909472979352216
-22.185255241137796,18.22609187448085
-22.572233890739454,18.54271076960948
-22.959212540341117,18.859329664738112
-23.34619118994278,19.175948559866743
-23.733169839544438,19.492567454995374
-24.1201484891461,19.80918635012401
-24.50712713874776,20.125805245252636
-24.89410578834942,20.44242414038127
-25.28108443795108,20.7590430355099
-25.668063087552742,21.07566193063853
-26.0550417371544,21.392280825767166
-26.442020386756063,21.708899720895793
-26.82899903635772,22.025518616024428
-27.215977685959384,22.34213751115306
-27.602956335561043,22.65875640628169
-27.989934985162705,22.97537530141032
-28.376913634764364,23.29199419653895
-28.763892284366023,23.608613091667582
-29.150870933967685,23.925231986796216
-29.537849583569344,24.241850881924847
-29.924828233171006,24.558469777053478
-30.311806882772665,24.87508867218211
-30.698785532374327,25.19170756731074
-31.085764181975986,25.50832646243937
-31.472742831577648,25.824945357568
-31.859721481179307,26.141564252696636
-32.246700130780965,26.458183147825267
-32.633678780382624,26.774802042953898
-33.02065742998429,27.09142093808253
-33.40763607958595,27.40803983321116
-33.794614729187614,27.72465872833979
-34.18159337878927,28.041277623468424
-34.56857202839093,28.357896518597055
-34.95555067799259,28.674515413725686
-35.34252932759425,28.991134308854317
-35.72950797719591,29.307753203982948
-36.116486626797574,29.62437209911158
-36.50346527639923,29.940990994240213
-36.8904439260009,30.257609889368844
-37.27742257560256,30.574228784497475
-37.664401225204216,30.890847679626106
-38.051379874805875,31.207466574754736
-38.43835852440753,31.524085469883367
-38.82533717400919,31.840704365011998
-39.21231582361086,32.15732326014063
-39.57727979677404,32.4982680989177
-39.93083318736731,32.85182148951097
-40.28438657796059,33.205374880104245
-40.637939968553866,33.558928270697514
-40.99149335914714,33.91248166129079
-41.34504674974041,34.26603505188406
-41.69860014033369,34.61958844247734
-42.052153530926965,34.973141833070606
-42.405706921520235,35.32669522366388
-42.75926031211351,35.68024861425715
-43.11281370270679,36.03380200485043
-43.40540106273451,36.412608352148006
-43.40540106273451,36.912608352148006
-43.40540106273451,37.412608352148006
-43.40540106273451,37.912608352148006
-43.16088425390856,38.3113261737041
-42.79990393153979,38.646949364878154
-42.29990393153979,38.646949364878154
-41.79990393153979,38.646949364878154
-41.29990393153979,38.646949364878154
-40.79990393153979,38.646949364878154
-40.29990393153979,38.646949364878154
-39.79990393153979,38.646949364878154
-39.29990393153979,38.646949364878154
-38.79990393153979,38.646949364878154
-38.30457115684047,38.58127652117901
-37.80959641000989,38.51056584306035
-37.3146216631793,38.4398551649417
