x,y
-0.47504106273451896,-0.2224306351218388
-1.055181062734519,0.3577093648781613
-1.6353210627345192,0.9378493648781614
-2.2154610627345193,1.5179893648781615
-2.7956010627345194,2.0981293648781616
-3.3757410627345195,2.6782693648781617
-3.9558810627345196,3.258409364878162
-4.53602106273452,3.838549364878162
-5.116161062734513,4.418689364878162
-5.696301062734513,4.998829364878162
-6.276441062734513,4.998829364878162
-6.856581062734513,5.578969364878162
-7.436721062734513,6.159109364878159
-8.016861062734513,6.739249364878159
-8.597001062734513,6.739249364878159
-9.177141062734513,6.739249364878159
-9.757281062734513,7.319389364878159
-10.337421062734514,7.899529364878159
-10.917561062734514,8.47966936487816
-11.497701062734514,9.05980936487816
-12.077841062734514,9.05980936487816
-12.657981062734514,9.63994936487816
-13.238121062734514,10.22008936487816
-13.818261062734514,10.80022936487816
-14.398401062734514,11.38036936487816
-14.978541062734514,11.96050936487816
-15.558681062734514,12.54064936487816
-16.138821062734515,13.12078936487816
-16.718961062734515,13.70092936487816
-17.299101062734515,14.28106936487816
-17.879241062734515,14.86120936487816
-18.459381062734515,15.44134936487816
-19.039521062734515,15.44134936487816
-19.619661062734515,16.02148936487816
-20.199801062734515,16.60162936487816
-20.779941062734515,17.18176936487816
-21.360081062734515,17.76190936487816
-21.940221062734516,18.34204936487816
-22.520361062734516,18.34204936487816
-23.100501062734516,18.92218936487816
-23.680641062734516,19.50232936487816
-24.260781062734516,20.08246936487816
-24.840921062734516,20.66260936487816
-25.421061062734516,20.66260936487816
-26.001201062734516,21.24274936487816
-26.581341062734516,21.82288936487816
-27.161481062734516,22.40302936487816
-27.741621062734517,22.98316936487816
-28.321761062734517,22.98316936487816
-28.901901062734517,22.98316936487816
-29.482041062734517,23.56330936487816
-30.062181062734517,23.56330936487816
-30.642321062734517,24.143449364878162
-31.222461062734517,24.723589364878162
-31.802601062734517,25.303729364878162
-32.38274106273452,25.883869364878162
-32.96288106273451,26.464009364878162
-33.54302106273451,26.464009364878162
-34.12316106273451,27.044149364878162
-34.70330106273451,27.624289364878162
-35.28344106273451,28.204429364878163
-35.86358106273451,28.784569364878163
-36.44372106273451,29.364709364878163
-37.02386106273451,29.944849364878163
-37.60400106273451,30.524989364878163
-38.18414106273451,31.105129364878163
-38.76428106273451,31.685269364878163
-39.34442106273451,32.26540936487817
-39.92456106273451,32.84554936487817
-40.50470106273451,33.42568936487817
-41.08484106273451,34.00582936487815
-41.66498106273451,34.58596936487815
-42.24512106273451,34.58596936487815
-42.82526106273451,35.16610936487815
-43.40540106273451,35.74624936487815
-43.40540106273451,36.32638936487815
-43.40540106273451,36.90652936487815
-43.40540106273451,37.48666936487815
-43.40540106273451,38.066809364878154
-42.82526106273451,38.066809364878154
-42.24512106273451,38.646949364878154
-41.66498106273451,38.646949364878154
-41.08484106273451,38.646949364878154
-40.50470106273451,38.646949364878154
-39.92456106273451,38.646949364878154
-39.34442106273451,38.646949364878154
-38.76428106273451,38.646949364878154
-38.18414106273451,38.646949364878154
-37.60400106273451,38.646949364878154
-37.02386106273451,38.646949364878154
-36.44372106273451,38.646949364878154
-35.86358106273451,38.066809364878154
-35.28344106273451,38.066809364878154
-34.70330106273451,38.066809364878154
-34.12316106273451,38.066809364878154
-33.54302106273451,38.066809364878154
-32.96288106273451,38.066809364878154
-32.38274106273452,37.48666936487815
-31.802601062734517,37.48666936487815
-31.222461062734517,37.48666936487815
-30.642321062734517,37.48666936487815
-30.062181062734517,37.48666936487815
-29.482041062734517,37.48666936487815
-28.901901062734517,36.90652936487815
-28.321761062734517,36.32638936487815
-27.741621062734517,36.32638936487815
-27.161481062734516,35.74624936487815
-26.581341062734516,35.74624936487815
-26.001201062734516,35.16610936487815
-25.421061062734516,34.58596936487815
-24.840921062734516,34.58596936487815
-24.260781062734516,34.00582936487815
-23.680641062734516,33.42568936487817
-23.100501062734516,32.84554936487817
-22.520361062734516,32.84554936487817
-21.940221062734516,32.26540936487817
-21.360081062734515,31.685269364878163
-20.779941062734515,31.685269364878163
-20.199801062734515,31.105129364878163
-19.619661062734515,30.524989364878163
-19.039521062734515,29.944849364878163
-18.459381062734515,29.364709364878163
-17.879241062734515,28.784569364878163
-17.299101062734515,28.204429364878163
-16.718961062734515,27.624289364878162
-16.138821062734515,27.044149364878162
-15.558681062734514,27.044149364878162
-14.978541062734514,26.464009364878162
-14.398401062734514,25.883869364878162
-13.818261062734514,25.303729364878162
-13.238121062734514,24.723589364878162
-12.657981062734514,24.143449364878162
-12.077841062734514,24.143449364878162
-11.497701062734514,23.56330936487816
-10.917561062734514,22.98316936487816
-10.337421062734514,22.40302936487816
-9.757281062734513,22.40302936487816
-9.177141062734513,22.40302936487816
-8.597001062734513,22.40302936487816
-8.016861062734513,21.82288936487816
-7.436721062734513,21.82288936487816
-6.856581062734513,21.82288936487816
-6.276441062734513,21.82288936487816
-5.696301062734513,21.82288936487816
-5.116161062734513,21.82288936487816
-4.53602106273452,22.40302936487816
-3.9558810627345196,22.40302936487816
-3.3757410627345195,22.98316936487816
-2.7956010627345194,23.56330936487816
-2.7956010627345194,24.143449364878162
-2.7956010627345194,24.723589364878162
-2.7956010627345194,25.303729364878162
-2.7956010627345194,25.883869364878162
-2.7956010627345194,26.464009364878162
-2.7956010627345194,27.044149364878162
-2.7956010627345194,27.624289364878162
-3.3757410627345195,28.204429364878163
-3.3757410627345195,28.784569364878163
-3.3757410627345195,29.364709364878163
-3.3757410627345195,29.944849364878163
-3.3757410627345195,30.524989364878163
-3.9558810627345196,31.105129364878163
-3.9558810627345196,31.685269364878163
-4.53602106273452,32.26540936487817
-4.53602106273452,32.84554936487817
-5.116161062734513,33.42568936487817
-5.116161062734513,34.00582936487815
-5.696301062734513,34.58596936487815
-5.696301062734513,35.16610936487815
-5.696301062734513,35.74624936487815
-6.276441062734513,36.32638936487815
-6.276441062734513,36.90652936487815
-6.276441062734513,37.48666936487815
-6.276441062734513,38.066809364878154
-6.276441062734513,38.646949364878154
-6.276441062734513,39.227089364878154
-6.276441062734513,39.807229364878154
-5.696301062734513,40.387369364878154
-5.696301062734513,40.967509364878154
-5.696301062734513,41.547649364878154
-5.116161062734513,42.127789364878154
-4.53602106273452,42.707929364878154
-4.53602106273452,43.288069364878154
-3.9558810627345196,43.868209364878155
-3.9558810627345196,44.448349364878155
-3.3757410627345195,45.028489364878155
-3.3757410627345195,45.608629364878155
-2.7956010627345194,46.188769364878155
-2.7956010627345194,46.768909364878155
-2.2154610627345193,47.349049364878155
-2.2154610627345193,47.929189364878155
-1.6353210627345192,48.509329364878155
-1.6353210627345192,49.089469364878155
-1.055181062734519,49.669609364878156
-1.055181062734519,50.249749364878156
-0.47504106273451896,50.829889364878156
-0.47504106273451896,51.410029364878156
-0.47504106273451896,51.990169364878156
-0.47504106273451896,52.570309364878156
-0.47504106273451896,53.150449364878156
0.10509893726548114,53.730589364878156
